clickability_test_id,headline,clicks
54664eec6c94aef75c00001e,"They’re Just Playing Around At The Beach, But At The End Things Get Serious",26
54664eec6c94aef75c00001e,These Guys Dressed Up As A Turtle And A Giant Plastic Bag To Make One Gut-Punch Of A Point,10
5466595c921fd6ccc100002c,"This Ingrid Michaelson Song Starts Off Cute And Catchy, But Soon It's Totally Fearless",29
5466595c921fd6ccc100002c,"It Starts Off Cute And Catchy, But Soon This Ingrid Michaelson Video Takes A Turn For Touching",21
54667e836c94ae538d000020,Millions Trust Every Word Of This Book. And It's Not The Bible.,41
54667e836c94ae538d000020,I Once Trusted The Dictionary With My Life. Now I'm Glad I Don't. And This Cartoon Explains Why.,18
5468dea20874052015000013,"In Seconds He Lost All That He'd Worked For, But He's Not Like Most",28
5468dea20874052015000013,"After His Dream Was Crushed, Most Would Give Up. But He's Not Like Most.",8
546939cd2427f229c7000006,A Letter From A Teacher — 'Dear Parent: About THAT Kid …,50
546939cd2427f229c7000006,There’s Nothing Like A Teacher Who ‘Gets’ My Kids. Here’s One That Brought A Tear To My Eye.,26
5469673c6f06ee4d0e00001d,If I Saw This In Person My Eyes Would Bug Out Of My Head. I Hope No One Ever Sees What She Does.,53
5469673c6f06ee4d0e00001d,A Haunting Look At What Could Happen To Some Of Our Most Amazing Creatures If We're Not Careful,22
546a4a2d2427f24417000049,What The Waitstaff At One Restaurant Is Teaching Its Customers - About Ordering,40
546a4a2d2427f24417000049,Why This Canadian Restaurant Wants You To Order Your Food Without Speaking,18
546a68186f06eeb606000053,"When The Holidays Become All About Spending Money, Some People Push Back",36
546a68186f06eeb606000053,How To Take Back Thanksgiving Weekend And Actually Enjoy It,14
546b669135992b6c90000018,A Dog Walked Into A Classroom In Switzerland. It Just Gets Better From There.,88
546b669135992b6c90000018,This Is What Happens When A Doge Walks Into A School,35
546bb6b4f73198d32e000056,"If It Were Opposite Day, Every News Hour Would Be Like This",26
546bb6b4f73198d32e000056,Two People Just Invented A Show To Combat Bad News And It's Pretty Great,14
546bb9f035992b614b000042,A Socialist Appears On The Colbert Report To Talk About Running For President.,23
546bb9f035992b614b000042,What It Means To Be An Independent Running For A Huge Office In The USA,9
546bc58a100ab552ba000044,People Think She's Drunk All The Time. But This Famous Musician's Got A Much More Interesting Story.,66
546bc58a100ab552ba000044,Her Greatest Fear Is Public Speaking. So Why Live Life In The Spotlight?,17
546bf9adf731988d7e00006a,The Dress Code Says Bra Straps Are 'Distracting'. Here's What That Says To Students.,53
546bf9adf731988d7e00006a,"I Failed Math Because Her Bra Straps Were Showing,' Said No One Ever.",23
546c1933f73198e97100008f,This Brand New Show Is Like The News On Opposite Day,20
546c1933f73198e97100008f,This Brand New Show Is Like The News On Opposite Day And I Love Every Second Of It,16
546c503abadeb51585000003,"A Pen, Paper, And Watercolors Tell One Of The Most Tragic Stories In Recent American History",21
546c503abadeb51585000003,"When We Were Young, We Were Taught That Cops Were The Good Guys. Do You Still Believe That?",9
546cb9c954524053ac000013,"The Selfies Were Already Bad Enough, But Then There Was Everything Else. This Woman May Have Issues.",189
546cb9c954524053ac000013,Warning: Beware Of Her Selfies And Stereotypes. She's Doing Pretty Much Everything Wrong.,154
546cde3abadeb5294a000030,Have You Seen This Instagram Account? It Makes Me TOTALLY Embarrassed To Be A Man.,53
546cde3abadeb5294a000030,The Instagram Account That Makes Me Sorta Embarrassed To Be A Man,27
546ce457fd36176c99000034,What If A News Show Wants To Do The Opposite Of What Fox News And CNN Are Doing?,20
546ce457fd36176c99000034,You Know How Cable News Makes You Want To Die Inside? What If That Were Banned In A News Show?,6
546cf7b3fd3617262d000025,"This Video Won't Do Well Online, Because There's No Way To Package It In A Fun Or Pretty Way",42
546cf7b3fd3617262d000025,The Points They Make Are Obvious. The Fact That They Have To Make Them Is So Depressing.,19
546cfdaf545240e554000035,The Question Don Lemon 'Had To Ask' This Rape Accuser That Made Him A Twitter Laughing Stock,70
546cfdaf545240e554000035,How The Stupid Question Don Lemon 'Just Had To Ask' Made Him A Twitter Laughing Stock,45
546d082afd36176c99000049,This Is What Sexism Against Men Sounds Like,60
546d082afd36176c99000049,This Is What Sexism Against Men Really Sounds Like,39
546d373426714cde76000018,"The Next Time You Encounter A Small Minded Bigot, Tell Them To Take A Vacation",23
546d373426714cde76000018,How To Think About Your Next Trip As A Public Service,14
546e009a9ad54ec65b00004b,"The 3 Of Them Needed To See It In Person, And The Fact That It Was Beautiful Made It Even Worse",63
546e009a9ad54ec65b00004b,He Sat Them Down And Told Them About An Imminent Death — Which Is Why They Came To Australia,27
546e272d26714c82cc000061,How 3 Films Prove That True Love Isn't About How Pretty You Are,34
546e272d26714c82cc000061,"Flowers Are Nice, But Here's The True Meaning Of Romance",20
546e2ce926714c856600004f,"Colbert Asked Eva Longoria If She Produced A Tomato, But What She Really Produced Is So Much Better",50
546e2ce926714c856600004f,"Without Our 'Food Chains', We'd All Be In 'The Hunger Games",15
546e419526714c1ad9000066,Feeling Down? Here's How To Make Every Minute Of Your Day Amazing,11
546e419526714c1ad9000066,"Time's A-Wastin'. Run And Help, Before It's Too Late.",4
546e5e0d9ad54eca48000061,Here's What Every School Should Put Right Next To The Swing Set,28
546e5e0d9ad54eca48000061,"A Bunch Of Schools In Oregon Are Phasing Out 'Gross Meat Surprise' For Lunch, And Phasing Them In",10
546e884b0f6b59d292000001,Nothing Prepared Me For This Mind-Bending NASA Video About What Happened In The Atmosphere In 2006,53
546e884b0f6b59d292000001,You Think You Know What Happens In The Atmosphere. This Mind-Bending NASA Video Says ‘Maybe Not.’,23
546e9e7f87942a5546000003,She Took Personal Photos She Found In An Awful Tragedy And Put Them All Over Facebook. Well Done.,101
546e9e7f87942a5546000003,A Touching Story About Taking Other People's Personal Photos And Posting Them On Facebook,45
546eccc187942aedcb000013,"If You're Planning On Eating A BLT That's Heavy On The T, You Might Want To Watch This First",62
546eccc187942aedcb000013,"Eva Longoria Got A Full Audience Of People To Laugh, Applaud And Boo Over Tomatoes",21
546f6cea87942a99a600003f,A Bunch Of Celebs Have Actually Shut Up About Ebola,68
546f6cea87942a99a600003f,A Lot Of Celebs Stare Awkwardly At The Camera Without Saying A Word. Here's Why They're So Quiet.,67
546f88620f6b596759000059,Here's An 'F' Word That's Hurting A Lot More Kids Than The 'F' Word,31
546f88620f6b596759000059,This Is Probably Why LGBT Kids Need To Be Reminded It Gets Better,10
546f889587942aedcb000048,I Thought They Were Just Sharing Their Passion. Then My Stomach Dropped.,43
546f889587942aedcb000048,"Their Secret Made My Stomach Drop, But It Also Binds Them Together",25
546f907787942a1fe2000052,He Says He Does His Job Like Any Other Person. But He's The Only One.,25
546f907787942a1fe2000052,"Tolerance In Washington? It’s True, I Swear. Meet Ben.",11
546fdad00e78bd6ff9000010,It Was Loved By Youth And Hated By Parents From The Start. But What Can We ALL Learn From Hip Hop?,22
546fdad00e78bd6ff9000010,"Here's What Hip-Hop Meant Before Cash, Bling, Cars, And H- ... Err ... Women",6
546ff5410e78bdd64600000f,How It Feels To Make The Parents Who Love You More Uncomfortable Than They've Ever Been Before,30
546ff5410e78bdd64600000f,A Reading Of 'Dinner With Monoliths' By Joseph Lamour,6
5470911bbc296f1b1300001a,How One Man's Carribean Parents Reacted To Who He Was Dating,46
5470911bbc296f1b1300001a,How One Writer's Parents Reacted To Who He Was In Love With,24
5471e94bce85335488000012,This Massively Clever PSA Found A Way To Spread A Message Few People Talk Openly About,38
5471e94bce85335488000012,This PSA Figured Out How To Get Its Message Across Without Saying It. Genius.,23
5472bf76cd28075c6f000003,Some Don't Like It When He Sees His Mom. But To Him? Pure Joy. Why Keep Her From Him?,35
5472bf76cd28075c6f000003,"This Is Such An Adult World, I Never Even Thought Of The Kids. What They Have To Say Is Powerful.",13
54734674050a26e721000011,Have You Ever Seen David Suzuki Angry? Wait Till You Hear Him Blast The Canadian Mounties.,22
54734674050a26e721000011,Pharrell Might Wanna Trade In His Hat When He Hears What The Mounties Did To David Suzuki's Family,11
5473675b109cd613f700000a,He Managed To Get A Projector Into The Ebola Ward. Guess What Movie He Played For The Patients?,33
5473675b109cd613f700000a,"First, He Got The Projector Into The Hospital Ward. Then He Decided What Movie To Play For The Patients.",18
54737147d289f68ac400001a,I Couldn't Help But Think: What If I Watched This Video And Didn't Recognize Anyone?,21
54737147d289f68ac400001a,What Do Skydiving Pigs And A Camaro Driving Fox Have In Common?,12
54737e84d1d9c6f452000015,She Told The Internet What A Group Of Guys Did When They Passed Her On The Street. It Wasn't Good.,58
54737e84d1d9c6f452000015,They Told Her She Should Carry Pepper Spray And That Just As Much Of A Problem,26
547382b1d1d9c60be100001b,"Finally, Something That Makes Sense Coming Out Of Ferguson. From The Mouths Of Children.",12
547382b1d1d9c60be100001b,"It's Not About Protestors, Mike Brown, Darren Wilson. It's About Community. It's About Ferguson.",5
54738c24109cd66372000031,What She Thinks Really Happened To The Missing Nigerian School Girls,35
54738c24109cd66372000031,"To The Missing Nigerian School Girls: You Are A Lighthouse, And This Wave Will Not Swallow You",6
54739629d289f6df1400002e,How Some Youth In The 70s Used Scraps To Build A 'Talking Drum' The Whole World Could Hear,8
54739629d289f6df1400002e,How Some Old Records And Spray Paint Became The Foundation For A Movement That Changed The World,7
5473abad109cd638e1000041,"His Business Was Awesome, When An Investor Suddenly Bailed. Here’s What He Wants Now.",16
5473abad109cd638e1000041,Why You Should Maybe Become An Investor In A Cheese Steak Shop Today,5
5473efeadd782f5e43000025,"Edward Norton Has A New Role, And He's Demanding Respect. Does He Have Yours?",35
5473efeadd782f5e43000025,"Edward Norton Asks All Of Us To Treat Him Better, Or Else. I’m Convinced.",26
547480311631de7fd8000033,"Your Roof, Your Roof, Your Roof Isn’t Covered With Solar Panels. Here's Why.",22
547480311631de7fd8000033,Solar Power Might Not Be There Just Yet But We're Getting Closer And Here's How,9
5474944d1631de2f1200003f,Your Doctor Asks You This Question All The Time. Why Can't You Ever Answer It?,35
5474944d1631de2f1200003f,This Is How Important It Is To Always Know What Medications You're On,21
5474b3221631de2882000048,"She Says It Was Rigged And How. After This, You'll Have A Clearer Picture Of Ferguson's Failings.",39
5474b3221631de2882000048,A Trial Lawyer Has Some Major Beef With Things That Got Overlooked In Darren Wilson's Case,21
5474c642a19286df40000007,"See Ariel's Red Hair First, Then See Plenty Of Red Flags About The Movie Exposed",117
5474c642a19286df40000007,"See This Classic Disney Princess's Red Hair First, Then See All The Red Flags In The Movie Exposed",108
5474e9f93134660024050000,Did You Know There's An Abortion Desert In The U.S.? Allow This Really 'Female' Puppet To Show You.,31
5474e9f93134660024050000,Allow This Fuzzy Pink Puppet To Tell You The Story Of Her Trek Across The Abortion Desert,9
5474f4e16635610018010000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,29
5474f4e16635610018010000,Talking About Money Is Hard. Owing Money Is Harder. Doing What They Did Is Hardest. Do It Anyway.,20
5474f7a36635610021010000,8 Gay Things We Were Taught As A 90s Kid,48
5474f7a36635610021010000,8 Gay Things People From The 90s Will Understand,32
547503f36530300024030000,"Finally, An Approachable Guide To Crappy Arguments We See On The Internet. Every. Day.",14
547503f36530300024030000,"5 Of The Most Tired, Lazy, And Hot Garbage Arguments You’ll See On The Internet",10
54752ab93762650018030000,"She's The Last Person Left Who Can Speak This Language, But She's Not Letting It Go Without A Fight",41
54752ab93762650018030000,"She Can Barely Type, And The Work Is Slow Going. But What She's Accomplished Is Amazing.",17
5475367061636104e6080000,This Little Girl's Disease Is Treatable. It's Just Too Bad She Lives In America.,28
5475367061636104e6080000,This Little Girl's Health Issues Are Totally Solvable. If Only She Didn't Live In The U.S.,16
547545d661636100241b0000,Feeling Down? Here's How To Make Every Minute Of Your Day Amazing,13
547545d661636100241b0000,Slacktivist Much? Here's How To Help From Your Couch.,3
54755bf46163612673010000,There's Only 1 Woman Who Can Speak This Old American Language Left In The World,43
54755bf46163612673010000,It's One Of The Most Important — And Tragic — Books Being Written. And It All Depends On 1 Woman.,9
54755f0d32613100242c0000,"A Pitbull Hid Her Newborns Behind A Tree, That's When The Whole Neighborhood Got Involved",66
54755f0d32613100242c0000,"Dozens Of A-Listers Are Hosting A Holiday Special, But Here's A Sneak Peak Of The Real Stars",15
54756e20326131001b1c0000,What You Didn’t Realize About Doing The Dishes Is Powerful But Extremely Simple,41
54756e20326131001b1c0000,Here’s The Real Fabric You Need To Start Sporting. (Hint: It Ain’t Cotton.),13
5475d8fc326131001b420000,Monster' Is Too Gentle A Word For What Their Camera Captured,67
5475d8fc326131001b420000,Monster' Is Too Gentle A Word For What Their Camera Captured. Seriously. My God.,45
5475e98c3762650024630000,Did You Know There's An Abortion Desert In The U.S.? Allow This Really 'Female' Puppet To Show You.,36
5475e98c3762650024630000,Watch The Trailer For A Film About Abortion That Will Probably Never Be Made,13
54762a713261310024930000,"It Looks Like He's Just Swimming Around, But Then We Zoom Out And My Breath Leaves My Body Forever",36
54762a713261310024930000,"You Can See By The Look On His Face That He's Got A Secret. And Boy, Does He Ever.",9
54763cf4326131001b9c0000,"He Wrote 14 Tips For His Future Kid, And I Wish My Father Had Told Me Number 4",41
54763cf4326131001b9c0000,"I Kind Of Wish This Guy Was My Father, But We're The Same Age And That Would Be Weird",15
547652863261310024cc0000,"If Someone Is Arguing, 'Well, According To The Dictionary...', Show Them This",26
547652863261310024cc0000,This Little Red Book Might *Look* Adorable. But Don't Let It Fool You.,7
5476559f376265001bc70000,The Real Immigration 'Problem' Is That Most People Have No Idea What They're Talking About,43
5476559f376265001bc70000,"Personally, I Think The 'Melting Pot' Is Wonderful. And I'm Not Talking About The Restaurant.",11
5476647861636104e69d0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,24
5476647861636104e69d0000,8 Things To Be Epically Thankful For This Thanksgiving,5
5479c6d63261320024000000,This Map Of Where The Ebola Virus Is In Africa Puts Things Into Perspective For Me,33
5479c6d63261320024000000,"If Only France Had Ebola, Would We Quarantine Switzerland And England Too?",10
547a95b632613200120d0000,They Said No Kids Allowed. Watch This Girl’s Awe-Inspiring Response.,34
547a95b632613200120d0000,A Girl And Her Invention Singlehandedly Gave Me Hope In The Future,15
547b632e3463300021030000,They Said No Kids Allowed. Watch This Girl’s Awe-Inspiring Response.,36
547b632e3463300021030000,Watching A South African Girl Innovate Her Way Out Of A Problem Gave Me All The Feels,15
547caab7366131001e040000,Here Are 6 Ways People Use Something That Most Of Us Ignore Completely,21
547caab7366131001e040000,"Cuisine, Beauty Treatments, Creating Empires — It's Just Another Day At The Office For This Stuff.",5
547d2a003230640015120000,"Too Young To Read 'Little Women,' She Goes Full-On Jo March For A Kid She'll Never Meet",19
547d2a003230640015120000,Meet Emily. She And Her Dolly Are Getting The Haircut Of A Lifetime.,16
547df31a3932330018000000,Think Your Baby's The Coolest Because They Can Work A Tablet? He Might Make You Rethink That.,31
547df31a3932330018000000,Does Your Baby Have Their Own Social Media Account? You Might Want To Wait For Them To Use It.,4
547e21c46161330012150000,A Cop Stops A Black Man For Walking With His Hands In His Pockets. Reasonableness Happens Next.,141
547e21c46161330012150000,A Cop Stops A Black Man For Walking With His Hands In His Pockets. Seriously.,64
547e7b12343336001b090000,"Maybe Everyone Can't Have A Barbie Like This, But *Everyone* Should See This Barbie",53
547e7b12343336001b090000,"Sorry, Toymakers Mass-Producing Warped Body Image, He's Got A Paintbrush And He Knows How To Use It",38
547ed1c36538650015230000,*Don't* Tell Kids Not To Take Candy From Strangers. Or Not To Talk To Them. Here's Why.,75
547ed1c36538650015230000,Telling Our Kids Not To Take Candy From Strangers Or Not To Talk To Them Isn't Helping. Here's Why.,30
547f5ae1343336001b3a0000,*Don't* Tell Kids Not To Take Candy From Strangers. Or Not To Talk To Them. Here's Why.,69
547f5ae1343336001b3a0000,Don't *Just* Tell Kids Not To Take Candy From Strangers. Or Not To Talk To Them. Here's Why.,37
547f725f34333600185a0000,The Part Of The Feguson Protests That No One Wants You To See,40
547f725f34333600185a0000,"What's Sensible, Specific And No Where On The News?",12
547f7f046538650012820000,A Few Frightening Reasons Why Babies And Tablets Just Don't Mix,39
547f7f046538650012820000,There's Some Really Intense Reasons Why Babies Shouldn't  Be Looking At iPads,26
5480929e613633001b220000,Things Don't Go As Planned When A Beautiful Blonde And Blue Eyed Freshman Sits Next To Him In Church,48
5480929e613633001b220000,What A Gay Kid Has To Think About When Dealing With A Hateful Preacher And A Loving God,25
5480963261363300242a0000,How To Make Sure You're One Of The Good Ones,45
5480963261363300242a0000,Don't Watch This If You Don't Really Care About Being One Of The Good Ones,18
5480aeae6433350012330000,A White Reporter Asks A Black Woman About Violence In 1970. Nothing Prepared Him For Her Response.,61
5480aeae6433350012330000,Why Is Violence Always The Answer? She Explained It 40 Years Ago.,31
5480b1c6633231001e360000,Here's A Little Bit Of Science And A Little Bit Of Math That Will Make You Think A Lot About Food,24
5480b1c6633231001e360000,A Hidden Truth About Organic Food That's Going To Make You Feel Better About That Arugula.,21
548107503239330024010000,2 Guys In A Room Start Arguing. It Last For 90 Seconds. It’s Passive-Aggressive And Funny. Fin.,39
548107503239330024010000,Talk About Passive-Aggressive: These 2 Go At Each Other For 90 Seconds. I'm Glad It's Funny.,25
5481a5886163630021010000,2 Guys In A Room Start Arguing. It Last For 90 Seconds. It’s Passive-Aggressive And Funny. Fin.,44
5481a5886163630021010000,They Put 2 Guys In A Room And Made Them Argue Passive-Aggressively For 90 Seconds Or So,41
5481b9486163630012050000,"16 Years Ago, A Doctor Published A Study. It Was Completely Fake, And It Made Us All Sicker.",71
5481b9486163630012050000,"16 Years Ago, A Doctor Published A Study. It Made Him A Ton Of Money... And A Lot Of Kids Very Sick.",47
5481f28c3233640024160000,I Don't Want To See Another Piece Telling Me What Janay Rice Ought To Do. Here's Why.,33
5481f28c3233640024160000,What Janay Rice Needs To Do' Is Up To Janay Rice. Maybe All The Commentary On Her Isn't Helping.,13
5481f7b53065390018120000,Not Every Flash Mob Has The Guts To Do What They Did. Woah.,74
5481f7b53065390018120000,100 Broadway Stars Marched To A Police Station And Pounded Their Chests. I'm Speechless.,42
5482061f32336400121e0000,They Let A Rape Survivor Tell Her Story. But Then They Took 2 Steps Backward.,38
5482061f32336400121e0000,"When Journalism Meets How Rape Usually Gets Remembered, Bad Things Happen",17
548215b63233640024290000,"25 Things Men Don’t Have To Worry About While Playing Video Games, But Women Do",35
548215b63233640024290000,25 Ways Men Who Play Video Games Are Given Special Treatment,22
5485bf3f38316100181a0000,"Country Music Is Actually Pretty Progressive, And These 11 Moments In 2014 Prove It",39
5485bf3f38316100181a0000,11 Best Moments Of Country Music Making Progress In 2014,17
5485c2dc3831610018220000,"Sure Baby Blankets Are Nice, As Long As You Don’t Put Them On Your Baby",52
5485c2dc3831610018220000,How To Easily Avoid Every New Parent’s Worst Nightmare,20
5485f5d53831610021450000,"This Is Who We're Feeding With Our Extra Food. And You'll Spit Out Your Corn, As Soon As You Know.",49
5485f5d53831610021450000,"We Have All This Extra Food, And It's Going Somewhere Unexpected. Get Ready To Spit Out Your Corn.",27
548634a9383161001b630000,A Football Player Hit His Wife On Video. America Saw It. And Now America's Telling Her What To Do.,30
548634a9383161001b630000,I Don't Want To See Another Piece Telling Me What Janay Rice Ought To Do. Here's Why.,19
54864150313966001e690000,I Don't Care What Political Party You Belong To. Let's All Agree That This Is Awesome.,17
54864150313966001e690000,How To Prevent Politicians From Screwing You,4
54864c013139660015700000,Nobody Even Knows Where The Schizophrenia Patient Who Dug These Graves Is Buried,28
54864c013139660015700000,Privacy Laws That Once Protected These Families Are Now Keeping Them Apart,8
54871745643338001b160000,Meet Some People Who Actually Want You To Go To Prison. You'll Be Shocked At Why. Or Not.,40
54871745643338001b160000,Meet Some People Who Actually Want You To Go To Prison. You'll Probably Be Shocked At Why.,37
54873241643338001e200000,We Know Malala Won The Nobel Peace Prize. Did You Know What She's Done To Girls Around The World?,46
54873241643338001e200000,Malala Won The Nobel Peace Prize. Here's How She's Impacted Millions Of Girls Everywhere.,16
54873b7b65313044ec120000,This Animation Of Philip Seymour Hoffman Might Give You Chills. Then The Feels Will Rain Down.,66
54873b7b65313044ec120000,I Got The Chills At First. Philip Seymour Hoffman Got To The End And I Felt All Of The Feels.,35
54874e566261330012050000,1 Out Of Every 4 People In The World In Prison Are In 1 Country. Bet You Can Guess Which.,40
54874e566261330012050000,What Does The U.S. Do More Of Than Just About Any Other Country In The World?,16
548768a63031360961020000,"Some People Came Out With A Cool New Kind Of Poster. When You Hang It, People Cry From Happiness.",42
548768a63031360961020000,It Doesn't Take Much To Make Someone Cry. Tears Of Joy Are Trickier.,18
548776a334643700150a0000,They're Women Out To Kill ISIS. And They're Called Them Peshmerga.,45
548776a334643700150a0000,They're Iraqi. They're Women. And They're Out To Kill ISIS.,33
548857e732346468b1150000,Any Girl Who Has Skipped School For No Good Reason Definitely Hasn’t Seen These Numbers,25
548857e732346468b1150000,What Does Trendy Jewelry Have To Do With Her Grandfather's Life's Work? Just You Wait.,9
54885dba323464001e3a0000,She's Exactly The Doctor I'd Choose. So Why Do Other Doctors Despise Her?,41
54885dba323464001e3a0000,"How Can A Doctor Be Called A Traitor, Just For Wanting To Treat Her Patients The Best She Can?",12
548860633061320024480000,"My Gun-Toting, White-Privilege-Loving Father-In-Law Will Hate This Comic. So Here It Is.",59
548860633061320024480000,I’m Dreaming Of A White Privilege Christmas,20
5488a71b3138610015100000,Any Girl Who Has Skipped School For No Good Reason Definitely Hasn’t Seen These Numbers,31
5488a71b3138610015100000,Some Numbers Tell Us Why Any Girl Lucky Enough To Go To School Shouldn't Be Skipping Class,15
5488b7e03863370015290000,"When She Asked Him About Bullying, He Gave Her Exactly The Answer She Deserved",60
5488b7e03863370015290000,"About 1 Minute In, A Celebrity Says Something So Dead On About Bullying I Just Want To High Five Him",30
5488dd76313861001b3b0000,A Black Man Approaches The Cops. The Cop Pulls Out His Gun. Then It Gets … Funny.,47
5488dd76313861001b3b0000,There’s Nothing Funny About Ferguson. But This Parody Makes It Hard Not To Laugh.,31
5488ddd53863370021380000,What If We Used Our Privilege To Change The World In Small But Powerful Ways?,12
5488ddd53863370021380000,"Minga — (Noun), Cooperative, Communal Labor. 'We Need A School Built. Let's Gather The Minga!",3
5489e6bd6132610015020000,"He Went Through Hell, There's No Sugarcoating It. It's A Brutal Story, But The End Is So Important.",38
5489e6bd6132610015020000,"He Got An Amazing Gift, But First He Had To Go Through Hell. It's A Brutal Story, But So Moving.",21
5489ff4f3766360021010000,"She's Known As Malala, But When She Revealed Her Other Names, I Got Teary",116
5489ff4f3766360021010000,"They Call Her Malala, But She Goes By A Few Other Names",64
548a22a3383936001b020000,He Used A Time Machine To See What These Homes Looked Like A Few Years Ago. It's A Sad Story.,11
548a22a3383936001b020000,See How A Family Neighborhood Was Transformed Into A Disaster Zone,4
548a34c238393600210f0000,"When I Was Young, I Had No Idea This Country Would Be Legalizing It Left And Right. Here’s To 2014.",18
548a34c238393600210f0000,"2014 In Review: Marijuana’s Inevitable Path To Becoming Legal Nationwide, State By State",11
548af72f3839362260070000,"After Tragedy, He Found Dance. It Should Have Ended There, But That's When His Nightmare Began.",90
548af72f3839362260070000,"He Went Through Hell, But All He Wants To Do Is Thank The People Who Got Him Through. Incredible.",53
548b05b339333200183d0000,"Here's A Cool New Kind Of Poster. When You Hang It, People Cry From Happiness.",62
548b05b339333200183d0000,"They Hung Up Some Posters And Brought People To Tears — Joyful, Dignified Tears",37
548b485f383936424b3d0000,They Hung Up 1 Poster. But It Made People Cry Tears Of Joy.,43
548b485f383936424b3d0000,Imagine A Poster That Can Give Someone An Outfit ... And Their Dignity.,12
548b4f5c39333246d91f0000,Legos Brilliant 4 Colors Are Ready To Make You Only See Pink And Blue,38
548b4f5c39333246d91f0000,Some Companies Only Want You To See In Pink And Blue,30
548d9de765366100240a0000,"When A Celebrity Like Samuel L. Jackson Puts This Out There, You Know It's Going To Go Big",53
548d9de765366100240a0000,"If A Celebrity Like Samuel L. Jackson Puts This Out There, You Know It's Going To Be Big ...",42
548e2c1b6539330018000000,"The Moment This Comedian Stopped Getting Laughs From His Audience, His Life Changed Forever",79
548e2c1b6539330018000000,"The Moment This Comedian Stopped Getting Laughs, His Life Changed Forever",44
548efbcf65393300121a0000,"It's The 8th World Wonder, A Sacred Place, And On Everyone's Bucket List. But They Want A Hotel.",29
548efbcf65393300121a0000,No One Has Ever Built A Resort In The Grand Canyon. Will These Guys Be The First?,23
548f15083836390021480000,A Brilliant Scientist Created The Coolest Toy Ever For This Kid So He Wouldn't Feel Left Out,50
548f15083836390021480000,It's Usually Not Good To Use Toys To Help Kids Fit In. But A Scientist Found The Right Way To Do It.,27
548f30ae383639001b6b0000,I Challenge You To Watch This And Not See Love Every Time They Look At Each Other.,30
548f30ae383639001b6b0000,After 48 Years They Got To Celebrate Their 1st Wedding Anniversary. Us? We Get To See Real Love.,21
548f30c06539330012580000,Cops Can Make You Stop Doing A Lot Of Things. But Not This.,59
548f30c06539330012580000,Apparently Cops Can Do A Lot Of Messed Up Things And Get Away With It. But The Camera Sees All.,40
548f487838363900156d0000,A Beautiful Game: Even The Refs Were Crying,19
548f487838363900156d0000,They Gave Up Their Home Court Advantage. They Couldn't Be Happier.,10
548f7e87653933001ea70000,An 11-Year-Old Girl Spent 1 Year In Hell. Mind Taking 3 Minutes To How She Got Out?,46
548f7e87653933001ea70000,An 11-Year-Old Girl Spent 1 Year In Hell. And Her Escape Gives Me Buckets Of Hope.,32
548f810f6539330012af0000,Don't You Hate It When Nothing Fits? That's Her Whole Life.,33
548f810f6539330012af0000,Grandma Goes Above And Beyond For Her Angel—And Helps Lots Of Other Kids In The Process,5
548f8b413335310012050000,A Community Turned A Crappy Yard Into Something Great. It Turned Out Better Than Anyone Dreamed.,15
548f8b413335310012050000,37% Of Residents Here Live In Poverty. And That's Only Part Of Why This Project Is So Perfect.,2
548f98923834330012090000,10 Things You Probably Didn't Know About Vaginas,109
548f98923834330012090000,Vaginas And Sharks Have Something In Common? Can't Say I Saw That Coming.,30
548fcf8138343300244a0000,These 7 Inventions Could've Been Invented By Mcgyver Or Your 7 Year Old Neighbor. But They're Real.,38
548fcf8138343300244a0000,7 Inventions That Will Make You Happy About The Future. And Want Ride An Electric Boat.,10
549073c43335310012b80000,"I Had No Idea Where This Comedian Was Going With His Jokes At First, But Then At The End, I Knew Why",34
549073c43335310012b80000,"Standup About Domestic Worker Abuse. Take That, Pointless Comedy.",6
5490c67c3061340018050000,You Won't See These Events On Many 'Top Events Of 2014' Lists — Because They Get Real,26
5490c67c3061340018050000,Their Cameras Captured Important Events Of 2014 The Traditional News Media Couldn’t,16
54910160373636001b2c0000,See What’s Replaced Starvation As One Of The Biggest Problems In The World,19
54910160373636001b2c0000,Why Hunger And Obesity Are Far More Related Than You Might Think,9
549117ba306134001e4b0000,"Native American Rap. It's Seriously Good. For My Ears, Your Ears, And For America.",30
549117ba306134001e4b0000,He Found An Outlet To Express His Past. And His People. And It's Powerful.,12
5491f2633061340015bc0000,2 Words. That's All It Takes To Leave A Club With 2.5 Billion People. (I'm Sure You Can't Guess.),31
5491f2633061340015bc0000,"There Are 2.5 Billion People Just Like Her, And There’s A 2-Word Solution To The Problem",16
54924ec8623736001b3d0000,If You Were Born Between 1982 And 2002 There's Stuff You Should Know About You And Your Awesomeness,57
54924ec8623736001b3d0000,Here's The Important Difference Between Your Generation And Your Parents And Why You're Awesome,27
5492ced3623736001b520000,The Secret About Cash That Much Of The Globe Already Knows About. (But No Need To Be Jealous.),22
5492ced3623736001b520000,Here's A Technology That's Disrupting The Globe — In A Good Way. You Probably Already Have It.,6
5492f7dc3033660018760000,"If 'Walter White' Had Been 'Walter Black,' And Other Observations On White Privilege In TV",36
